prompt_length,regime,weight_frac,kv_frac,overhead_frac,predicted_ms,measured_ms
64,BANDWIDTH-BOUND,0.8590901187407597,0.1409098812592403,0.0,13.13987997253081,21.91642642907802
32,BANDWIDTH-BOUND,0.9242049216233345,0.07579507837666553,0.0,12.214110509185817,21.923687356643356
64,BANDWIDTH-BOUND,0.8590901187407597,0.1409098812592403,0.0,13.13987997253081,21.593162340277775
128,BANDWIDTH-BOUND,0.7529868334496045,0.24701316655039546,0.0,14.991418899220797,22.99589085714286
256,BANDWIDTH-BOUND,0.6038323039784633,0.3961676960215366,0.0,18.69449675260077,24.65849755147059
512,KV-BOUND,0.4324926767028915,0.5675073232971085,0.0,26.100652459360717,23.09469732638889
64,BANDWIDTH-BOUND,0.8590901187407597,0.1409098812592403,0.0,13.13987997253081,0.5043977588652482
64,BANDWIDTH-BOUND,0.8590901187407597,0.1409098812592403,0.0,13.13987997253081,0.5061398424657534
64,BANDWIDTH-BOUND,0.8590901187407597,0.1409098812592403,0.0,13.13987997253081,0.5071790206896551
